date,entity,category,metric,value,currency,unit
2023-10-01,Kadıköy Şubesi,Hafta Sonu,gross_profit_percent,62,,%
2023-10-01,Beşiktaş Şubesi,Hafta İçi,covers,298,,masa
2023-10-01,Beşiktaş Şubesi,Hafta İçi,avg_check_tl,236,TL,
2023-10-01,Beşiktaş Şubesi,Hafta İçi,revenue_tl,70206,TL,
2023-10-01,Beşiktaş Şubesi,Hafta İçi,food_cost_tl,23039,TL,
2023-10-01,Beşiktaş Şubesi,Hafta İçi,food_cost_percent,32.8,,%
2023-10-01,Beşiktaş Şubesi,Hafta İçi,labor_hours,119,,saat
2023-10-01,Beşiktaş Şubesi,Hafta İçi,labor_cost_tl,5364,TL,
2023-10-01,Beşiktaş Şubesi,Hafta İçi,gross_profit_tl,41803,TL,
2023-10-01,Beşiktaş Şubesi,Hafta İçi,gross_profit_percent,59.5,,%
2023-10-01,Beşiktaş Şubesi,Hafta Sonu,covers,481,,masa
2023-10-01,Beşiktaş Şubesi,Hafta Sonu,avg_check_tl,193,TL,
2023-10-01,Beşiktaş Şubesi,Hafta Sonu,revenue_tl,92650,TL,
2023-10-01,Beşiktaş Şubesi,Hafta Sonu,food_cost_tl,26257,TL,
2023-10-01,Beşiktaş Şubesi,Hafta Sonu,food_cost_percent,28.3,,%
2023-10-01,Beşiktaş Şubesi,Hafta Sonu,labor_hours,192,,saat
2023-10-01,Beşiktaş Şubesi,Hafta Sonu,labor_cost_tl,8658,TL,
2023-10-01,Beşiktaş Şubesi,Hafta Sonu,gross_profit_tl,57734,TL,
2023-10-01,Beşiktaş Şubesi,Hafta Sonu,gross_profit_percent,62.3,,%
2023-10-01,Nişantaşı Şubesi,Hafta İçi,covers,301,,masa
2023-10-01,Nişantaşı Şubesi,Hafta İçi,avg_check_tl,199,TL,
2023-10-01,Nişantaşı Şubesi,Hafta İçi,revenue_tl,60034,TL,
2023-10-01,Nişantaşı Şubesi,Hafta İçi,food_cost_tl,17057,TL,
2023-10-01,Nişantaşı Şubesi,Hafta İçi,food_cost_percent,28.4,,%
2023-10-01,Nişantaşı Şubesi,Hafta İçi,labor_hours,120,,saat
2023-10-01,Nişantaşı Şubesi,Hafta İçi,labor_cost_tl,5418,TL,
2023-10-01,Nişantaşı Şubesi,Hafta İçi,gross_profit_tl,37559,TL,
2023-10-01,Nişantaşı Şubesi,Hafta İçi,gross_profit_percent,62.6,,%
2023-10-01,Nişantaşı Şubesi,Hafta Sonu,covers,513,,masa
2023-10-01,Nişantaşı Şubesi,Hafta Sonu,avg_check_tl,216,TL,
2023-10-01,Nişantaşı Şubesi,Hafta Sonu,revenue_tl,110734,TL,
2023-10-01,Nişantaşı Şubesi,Hafta Sonu,food_cost_tl,33979,TL,
2023-10-01,Nişantaşı Şubesi,Hafta Sonu,food_cost_percent,30.7,,%
2023-10-01,Nişantaşı Şubesi,Hafta Sonu,labor_hours,205,,saat
2023-10-01,Nişantaşı Şubesi,Hafta Sonu,labor_cost_tl,9234,TL,
2023-10-01,Nişantaşı Şubesi,Hafta Sonu,gross_profit_tl,67521,TL,
2023-10-01,Nişantaşı Şubesi,Hafta Sonu,gross_profit_percent,61,,%
2023-10-08,Kadıköy Şubesi,Hafta İçi,covers,341,,masa
2023-10-08,Kadıköy Şubesi,Hafta İçi,avg_check_tl,190,TL,
2023-10-08,Kadıköy Şubesi,Hafta İçi,revenue_tl,64777,TL,
2023-10-08,Kadıköy Şubesi,Hafta İçi,food_cost_tl,19351,TL,
2023-10-08,Kadıköy Şubesi,Hafta İçi,food_cost_percent,29.9,,%
2023-10-08,Kadıköy Şubesi,Hafta İçi,labor_hours,136,,saat
2023-10-08,Kadıköy Şubesi,Hafta İçi,labor_cost_tl,6138,TL,
2023-10-08,Kadıköy Şubesi,Hafta İçi,gross_profit_tl,39288,TL,
2023-10-08,Kadıköy Şubesi,Hafta İçi,gross_profit_percent,60.7,,%
2023-10-08,Kadıköy Şubesi,Hafta Sonu,covers,462,,masa
2023-10-08,Kadıköy Şubesi,Hafta Sonu,avg_check_tl,238,TL,
2023-10-08,Kadıköy Şubesi,Hafta Sonu,revenue_tl,110050,TL,
2023-10-08,Kadıköy Şubesi,Hafta Sonu,food_cost_tl,32336,TL,
2023-10-08,Kadıköy Şubesi,Hafta Sonu,food_cost_percent,29.4,,%
2023-10-08,Kadıköy Şubesi,Hafta Sonu,labor_hours,185,,saat
2023-10-08,Kadıköy Şubesi,Hafta Sonu,labor_cost_tl,8316,TL,
2023-10-08,Kadıköy Şubesi,Hafta Sonu,gross_profit_tl,69399,TL,
2023-10-08,Kadıköy Şubesi,Hafta Sonu,gross_profit_percent,63.1,,%
2023-10-08,Beşiktaş Şubesi,Hafta İçi,covers,311,,masa
2023-10-08,Beşiktaş Şubesi,Hafta İçi,avg_check_tl,224,TL,
2023-10-08,Beşiktaş Şubesi,Hafta İçi,revenue_tl,69570,TL,
2023-10-08,Beşiktaş Şubesi,Hafta İçi,food_cost_tl,22432,TL,
2023-10-08,Beşiktaş Şubesi,Hafta İçi,food_cost_percent,32.2,,%
2023-10-08,Beşiktaş Şubesi,Hafta İçi,labor_hours,124,,saat
2023-10-08,Beşiktaş Şubesi,Hafta İçi,labor_cost_tl,5598,TL,
2023-10-08,Beşiktaş Şubesi,Hafta İçi,gross_profit_tl,41540,TL,
2023-10-08,Beşiktaş Şubesi,Hafta İçi,gross_profit_percent,59.7,,%
2023-10-08,Beşiktaş Şubesi,Hafta Sonu,covers,465,,masa
2023-10-08,Beşiktaş Şubesi,Hafta Sonu,avg_check_tl,192,TL,
2023-10-08,Beşiktaş Şubesi,Hafta Sonu,revenue_tl,89506,TL,
2023-10-08,Beşiktaş Şubesi,Hafta Sonu,food_cost_tl,25512,TL,
2023-10-08,Beşiktaş Şubesi,Hafta Sonu,food_cost_percent,28.5,,%
2023-10-08,Beşiktaş Şubesi,Hafta Sonu,labor_hours,186,,saat
2023-10-08,Beşiktaş Şubesi,Hafta Sonu,labor_cost_tl,8370,TL,
2023-10-08,Beşiktaş Şubesi,Hafta Sonu,gross_profit_tl,55624,TL,
2023-10-08,Beşiktaş Şubesi,Hafta Sonu,gross_profit_percent,62.1,,%
2023-10-08,Nişantaşı Şubesi,Hafta İçi,covers,342,,masa
2023-10-08,Nişantaşı Şubesi,Hafta İçi,avg_check_tl,184,TL,
2023-10-08,Nişantaşı Şubesi,Hafta İçi,revenue_tl,62809,TL,
2023-10-08,Nişantaşı Şubesi,Hafta İçi,food_cost_tl,18803,TL,
2023-10-08,Nişantaşı Şubesi,Hafta İçi,food_cost_percent,29.9,,%
2023-10-08,Nişantaşı Şubesi,Hafta İçi,labor_hours,137,,saat
2023-10-08,Nişantaşı Şubesi,Hafta İçi,labor_cost_tl,6156,TL,
2023-10-08,Nişantaşı Şubesi,Hafta İçi,gross_profit_tl,37850,TL,
2023-10-08,Nişantaşı Şubesi,Hafta İçi,gross_profit_percent,60.3,,%
2023-10-08,Nişantaşı Şubesi,Hafta Sonu,covers,516,,masa
2023-10-08,Nişantaşı Şubesi,Hafta Sonu,avg_check_tl,214,TL,
2023-10-08,Nişantaşı Şubesi,Hafta Sonu,revenue_tl,110413,TL,
2023-10-08,Nişantaşı Şubesi,Hafta Sonu,food_cost_tl,31449,TL,
2023-10-08,Nişantaşı Şubesi,Hafta Sonu,food_cost_percent,28.5,,%
2023-10-08,Nişantaşı Şubesi,Hafta Sonu,labor_hours,206,,saat
2023-10-08,Nişantaşı Şubesi,Hafta Sonu,labor_cost_tl,9288,TL,
2023-10-08,Nişantaşı Şubesi,Hafta Sonu,gross_profit_tl,69675,TL,
2023-10-08,Nişantaşı Şubesi,Hafta Sonu,gross_profit_percent,63.1,,%
2023-10-15,Kadıköy Şubesi,Hafta İçi,covers,329,,masa
2023-10-15,Kadıköy Şubesi,Hafta İçi,avg_check_tl,235,TL,
2023-10-15,Kadıköy Şubesi,Hafta İçi,revenue_tl,77332,TL,
2023-10-15,Kadıköy Şubesi,Hafta İçi,food_cost_tl,23815,TL,
2023-10-15,Kadıköy Şubesi,Hafta İçi,food_cost_percent,30.8,,%
2023-10-15,Kadıköy Şubesi,Hafta İçi,labor_hours,132,,saat
2023-10-15,Kadıköy Şubesi,Hafta İçi,labor_cost_tl,5922,TL,
2023-10-15,Kadıköy Şubesi,Hafta İçi,gross_profit_tl,47596,TL,
2023-10-15,Kadıköy Şubesi,Hafta İçi,gross_profit_percent,61.5,,%
2023-10-15,Kadıköy Şubesi,Hafta Sonu,covers,464,,masa
2023-10-15,Kadıköy Şubesi,Hafta Sonu,avg_check_tl,221,TL,
2023-10-15,Kadıköy Şubesi,Hafta Sonu,revenue_tl,102620,TL,
2023-10-15,Kadıköy Şubesi,Hafta Sonu,food_cost_tl,32351,TL,
2023-10-15,Kadıköy Şubesi,Hafta Sonu,food_cost_percent,31.5,,%
2023-10-15,Kadıköy Şubesi,Hafta Sonu,labor_hours,186,,saat
2023-10-15,Kadıköy Şubesi,Hafta Sonu,labor_cost_tl,8352,TL,
2023-10-15,Kadıköy Şubesi,Hafta Sonu,gross_profit_tl,61917,TL,
2023-10-15,Kadıköy Şubesi,Hafta Sonu,gross_profit_percent,60.3,,%
2023-10-15,Beşiktaş Şubesi,Hafta İçi,covers,307,,masa
2023-10-15,Beşiktaş Şubesi,Hafta İçi,avg_check_tl,211,TL,
2023-10-15,Beşiktaş Şubesi,Hafta İçi,revenue_tl,64799,TL,
2023-10-15,Beşiktaş Şubesi,Hafta İçi,food_cost_tl,20791,TL,
2023-10-15,Beşiktaş Şubesi,Hafta İçi,food_cost_percent,32.1,,%
2023-10-15,Beşiktaş Şubesi,Hafta İçi,labor_hours,123,,saat
2023-10-15,Beşiktaş Şubesi,Hafta İçi,labor_cost_tl,5526,TL,
2023-10-15,Beşiktaş Şubesi,Hafta İçi,gross_profit_tl,38482,TL,
2023-10-15,Beşiktaş Şubesi,Hafta İçi,gross_profit_percent,59.4,,%
2023-10-15,Beşiktaş Şubesi,Hafta Sonu,covers,539,,masa
2023-10-15,Beşiktaş Şubesi,Hafta Sonu,avg_check_tl,210,TL,
2023-10-15,Beşiktaş Şubesi,Hafta Sonu,revenue_tl,113191,TL,
2023-10-15,Beşiktaş Şubesi,Hafta Sonu,food_cost_tl,34418,TL,
2023-10-15,Beşiktaş Şubesi,Hafta Sonu,food_cost_percent,30.4,,%
2023-10-15,Beşiktaş Şubesi,Hafta Sonu,labor_hours,216,,saat
2023-10-15,Beşiktaş Şubesi,Hafta Sonu,labor_cost_tl,9702,TL,
2023-10-15,Beşiktaş Şubesi,Hafta Sonu,gross_profit_tl,69071,TL,
2023-10-15,Beşiktaş Şubesi,Hafta Sonu,gross_profit_percent,61,,%
2023-10-15,Nişantaşı Şubesi,Hafta İçi,covers,312,,masa
2023-10-15,Nişantaşı Şubesi,Hafta İçi,avg_check_tl,205,TL,
2023-10-15,Nişantaşı Şubesi,Hafta İçi,revenue_tl,63840,TL,
2023-10-15,Nişantaşı Şubesi,Hafta İçi,food_cost_tl,18583,TL,
2023-10-15,Nişantaşı Şubesi,Hafta İçi,food_cost_percent,29.1,,%
2023-10-15,Nişantaşı Şubesi,Hafta İçi,labor_hours,125,,saat
2023-10-15,Nişantaşı Şubesi,Hafta İçi,labor_cost_tl,5616,TL,
2023-10-15,Nişantaşı Şubesi,Hafta İçi,gross_profit_tl,39641,TL,
2023-10-15,Nişantaşı Şubesi,Hafta İçi,gross_profit_percent,62.1,,%
2023-10-15,Nişantaşı Şubesi,Hafta Sonu,covers,498,,masa
2023-10-15,Nişantaşı Şubesi,Hafta Sonu,avg_check_tl,227,TL,
2023-10-15,Nişantaşı Şubesi,Hafta Sonu,revenue_tl,113057,TL,
2023-10-15,Nişantaşı Şubesi,Hafta Sonu,food_cost_tl,34674,TL,
2023-10-15,Nişantaşı Şubesi,Hafta Sonu,food_cost_percent,30.7,,%
2023-10-15,Nişantaşı Şubesi,Hafta Sonu,labor_hours,199,,saat
2023-10-15,Nişantaşı Şubesi,Hafta Sonu,labor_cost_tl,8964,TL,
2023-10-15,Nişantaşı Şubesi,Hafta Sonu,gross_profit_tl,69419,TL,
2023-10-15,Nişantaşı Şubesi,Hafta Sonu,gross_profit_percent,61.4,,%
2023-10-22,Kadıköy Şubesi,Hafta İçi,covers,338,,masa
2023-10-22,Kadıköy Şubesi,Hafta İçi,avg_check_tl,216,TL,
2023-10-22,Kadıköy Şubesi,Hafta İçi,revenue_tl,73010,TL,
2023-10-22,Kadıköy Şubesi,Hafta İçi,food_cost_tl,20848,TL,
2023-10-22,Kadıköy Şubesi,Hafta İçi,food_cost_percent,28.6,,%
2023-10-22,Kadıköy Şubesi,Hafta İçi,labor_hours,135,,saat
2023-10-22,Kadıköy Şubesi,Hafta İçi,labor_cost_tl,6084,TL,
2023-10-22,Kadıköy Şubesi,Hafta İçi,gross_profit_tl,46078,TL,
2023-10-22,Kadıköy Şubesi,Hafta İçi,gross_profit_percent,63.1,,%
2023-10-22,Kadıköy Şubesi,Hafta Sonu,covers,534,,masa
2023-10-22,Kadıköy Şubesi,Hafta Sonu,avg_check_tl,245,TL,
2023-10-22,Kadıköy Şubesi,Hafta Sonu,revenue_tl,130671,TL,
2023-10-22,Kadıköy Şubesi,Hafta Sonu,food_cost_tl,37821,TL,
2023-10-22,Kadıköy Şubesi,Hafta Sonu,food_cost_percent,28.9,,%
2023-10-22,Kadıköy Şubesi,Hafta Sonu,labor_hours,214,,saat
2023-10-22,Kadıköy Şubesi,Hafta Sonu,labor_cost_tl,9612,TL,
2023-10-22,Kadıköy Şubesi,Hafta Sonu,gross_profit_tl,83238,TL,
2023-10-22,Kadıköy Şubesi,Hafta Sonu,gross_profit_percent,63.7,,%
2023-10-22,Beşiktaş Şubesi,Hafta İçi,covers,320,,masa
2023-10-22,Beşiktaş Şubesi,Hafta İçi,avg_check_tl,238,TL,
2023-10-22,Beşiktaş Şubesi,Hafta İçi,revenue_tl,76238,TL,
2023-10-22,Beşiktaş Şubesi,Hafta İçi,food_cost_tl,23624,TL,
2023-10-22,Beşiktaş Şubesi,Hafta İçi,food_cost_percent,31,,%
2023-10-22,Beşiktaş Şubesi,Hafta İçi,labor_hours,128,,saat
2023-10-22,Beşiktaş Şubesi,Hafta İçi,labor_cost_tl,5760,TL,
2023-10-22,Beşiktaş Şubesi,Hafta İçi,gross_profit_tl,46854,TL,
2023-10-22,Beşiktaş Şubesi,Hafta İçi,gross_profit_percent,61.5,,%
2023-10-22,Beşiktaş Şubesi,Hafta Sonu,covers,509,,masa
2023-10-22,Beşiktaş Şubesi,Hafta Sonu,avg_check_tl,197,TL,
2023-10-22,Beşiktaş Şubesi,Hafta Sonu,revenue_tl,100484,TL,
2023-10-22,Beşiktaş Şubesi,Hafta Sonu,food_cost_tl,28379,TL,
2023-10-22,Beşiktaş Şubesi,Hafta Sonu,food_cost_percent,28.2,,%
2023-10-22,Beşiktaş Şubesi,Hafta Sonu,labor_hours,204,,saat
2023-10-22,Beşiktaş Şubesi,Hafta Sonu,labor_cost_tl,9162,TL,
2023-10-22,Beşiktaş Şubesi,Hafta Sonu,gross_profit_tl,62942,TL,
2023-10-22,Beşiktaş Şubesi,Hafta Sonu,gross_profit_percent,62.6,,%
2023-10-22,Nişantaşı Şubesi,Hafta İçi,covers,376,,masa
2023-10-22,Nişantaşı Şubesi,Hafta İçi,avg_check_tl,211,TL,
2023-10-22,Nişantaşı Şubesi,Hafta İçi,revenue_tl,79410,TL,
2023-10-22,Nişantaşı Şubesi,Hafta İçi,food_cost_tl,25687,TL,
2023-10-22,Nişantaşı Şubesi,Hafta İçi,food_cost_percent,32.3,,%
2023-10-22,Nişantaşı Şubesi,Hafta İçi,labor_hours,150,,saat
2023-10-22,Nişantaşı Şubesi,Hafta İçi,labor_cost_tl,6768,TL,
2023-10-22,Nişantaşı Şubesi,Hafta İçi,gross_profit_tl,46955,TL,
2023-10-22,Nişantaşı Şubesi,Hafta İçi,gross_profit_percent,59.1,,%
2023-10-22,Nişantaşı Şubesi,Hafta Sonu,covers,539,,masa
2023-10-22,Nişantaşı Şubesi,Hafta Sonu,avg_check_tl,218,TL,
2023-10-22,Nişantaşı Şubesi,Hafta Sonu,revenue_tl,117762,TL,
2023-10-22,Nişantaşı Şubesi,Hafta Sonu,food_cost_tl,34336,TL,
2023-10-22,Nişantaşı Şubesi,Hafta Sonu,food_cost_percent,29.2,,%
2023-10-22,Nişantaşı Şubesi,Hafta Sonu,labor_hours,216,,saat
2023-10-22,Nişantaşı Şubesi,Hafta Sonu,labor_cost_tl,9702,TL,
2023-10-22,Nişantaşı Şubesi,Hafta Sonu,gross_profit_tl,73724,TL,
2023-10-22,Nişantaşı Şubesi,Hafta Sonu,gross_profit_percent,62.6,,%
2023-10-29,Kadıköy Şubesi,Hafta İçi,covers,349,,masa
2023-10-29,Kadıköy Şubesi,Hafta İçi,avg_check_tl,210,TL,
2023-10-29,Kadıköy Şubesi,Hafta İçi,revenue_tl,73228,TL,
2023-10-29,Kadıköy Şubesi,Hafta İçi,food_cost_tl,22179,TL,
2023-10-29,Kadıköy Şubesi,Hafta İçi,food_cost_percent,30.3,,%
2023-10-29,Kadıköy Şubesi,Hafta İçi,labor_hours,140,,saat
2023-10-29,Kadıköy Şubesi,Hafta İçi,labor_cost_tl,6282,TL,
2023-10-29,Kadıköy Şubesi,Hafta İçi,gross_profit_tl,44767,TL,
2023-10-29,Kadıköy Şubesi,Hafta İçi,gross_profit_percent,61.1,,%
2023-10-29,Kadıköy Şubesi,Hafta Sonu,covers,465,,masa
2023-10-29,Kadıköy Şubesi,Hafta Sonu,avg_check_tl,242,TL,
2023-10-29,Kadıköy Şubesi,Hafta Sonu,revenue_tl,112521,TL,
2023-10-29,Kadıköy Şubesi,Hafta Sonu,food_cost_tl,32874,TL,
2023-10-29,Kadıköy Şubesi,Hafta Sonu,food_cost_percent,29.2,,%
2023-10-29,Kadıköy Şubesi,Hafta Sonu,labor_hours,186,,saat
2023-10-29,Kadıköy Şubesi,Hafta Sonu,labor_cost_tl,8370,TL,
2023-10-29,Kadıköy Şubesi,Hafta Sonu,gross_profit_tl,71277,TL,
2023-10-29,Kadıköy Şubesi,Hafta Sonu,gross_profit_percent,63.3,,%
2023-10-29,Beşiktaş Şubesi,Hafta İçi,covers,281,,masa
2023-10-29,Beşiktaş Şubesi,Hafta İçi,avg_check_tl,187,TL,
2023-10-29,Beşiktaş Şubesi,Hafta İçi,revenue_tl,52552,TL,
2023-10-29,Beşiktaş Şubesi,Hafta İçi,food_cost_tl,16218,TL,
2023-10-29,Beşiktaş Şubesi,Hafta İçi,food_cost_percent,30.9,,%
2023-10-29,Beşiktaş Şubesi,Hafta İçi,labor_hours,112,,saat
2023-10-29,Beşiktaş Şubesi,Hafta İçi,labor_cost_tl,5058,TL,
2023-10-29,Beşiktaş Şubesi,Hafta İçi,gross_profit_tl,31277,TL,
2023-10-29,Beşiktaş Şubesi,Hafta İçi,gross_profit_percent,59.5,,%
2023-10-29,Beşiktaş Şubesi,Hafta Sonu,covers,506,,masa
2023-10-29,Beşiktaş Şubesi,Hafta Sonu,avg_check_tl,231,TL,
2023-10-29,Beşiktaş Şubesi,Hafta Sonu,revenue_tl,116770,TL,
2023-10-29,Beşiktaş Şubesi,Hafta Sonu,food_cost_tl,34046,TL,
2023-10-29,Beşiktaş Şubesi,Hafta Sonu,food_cost_percent,29.2,,%
2023-10-29,Beşiktaş Şubesi,Hafta Sonu,labor_hours,202,,saat
2023-10-29,Beşiktaş Şubesi,Hafta Sonu,labor_cost_tl,9108,TL,
2023-10-29,Beşiktaş Şubesi,Hafta Sonu,gross_profit_tl,73616,TL,
2023-10-29,Beşiktaş Şubesi,Hafta Sonu,gross_profit_percent,63,,%
2023-10-29,Nişantaşı Şubesi,Hafta İçi,covers,331,,masa
2023-10-29,Nişantaşı Şubesi,Hafta İçi,avg_check_tl,203,TL,
2023-10-29,Nişantaşı Şubesi,Hafta İçi,revenue_tl,67271,TL,
2023-10-29,Nişantaşı Şubesi,Hafta İçi,food_cost_tl,19718,TL,
2023-10-29,Nişantaşı Şubesi,Hafta İçi,food_cost_percent,29.3,,%
2023-10-29,Nişantaşı Şubesi,Hafta İçi,labor_hours,132,,saat
2023-10-29,Nişantaşı Şubesi,Hafta İçi,labor_cost_tl,5958,TL,
2023-10-29,Nişantaşı Şubesi,Hafta İçi,gross_profit_tl,41595,TL,
2023-10-29,Nişantaşı Şubesi,Hafta İçi,gross_profit_percent,61.8,,%
2023-10-29,Nişantaşı Şubesi,Hafta Sonu,covers,492,,masa
2023-10-29,Nişantaşı Şubesi,Hafta Sonu,avg_check_tl,187,TL,
2023-10-29,Nişantaşı Şubesi,Hafta Sonu,revenue_tl,92011,TL,
2023-10-29,Nişantaşı Şubesi,Hafta Sonu,food_cost_tl,27973,TL,
2023-10-29,Nişantaşı Şubesi,Hafta Sonu,food_cost_percent,30.4,,%
2023-10-29,Nişantaşı Şubesi,Hafta Sonu,labor_hours,197,,saat
2023-10-29,Nişantaşı Şubesi,Hafta Sonu,labor_cost_tl,8856,TL,
2023-10-29,Nişantaşı Şubesi,Hafta Sonu,gross_profit_tl,55182,TL,
2023-10-29,Nişantaşı Şubesi,Hafta Sonu,gross_profit_percent,60,,%
2023-11-05,Kadıköy Şubesi,Hafta İçi,covers,377,,masa
2023-11-05,Kadıköy Şubesi,Hafta İçi,avg_check_tl,222,TL,
2023-11-05,Kadıköy Şubesi,Hafta İçi,revenue_tl,83629,TL,
2023-11-05,Kadıköy Şubesi,Hafta İçi,food_cost_tl,24269,TL,
2023-11-05,Kadıköy Şubesi,Hafta İçi,food_cost_percent,29,,%
2023-11-05,Kadıköy Şubesi,Hafta İçi,labor_hours,151,,saat
2023-11-05,Kadıköy Şubesi,Hafta İçi,labor_cost_tl,6786,TL,
2023-11-05,Kadıköy Şubesi,Hafta İçi,gross_profit_tl,52574,TL,
2023-11-05,Kadıköy Şubesi,Hafta İçi,gross_profit_percent,62.9,,%
2023-11-05,Kadıköy Şubesi,Hafta Sonu,covers,454,,masa
2023-11-05,Kadıköy Şubesi,Hafta Sonu,avg_check_tl,228,TL,
2023-11-05,Kadıköy Şubesi,Hafta Sonu,revenue_tl,103628,TL,
2023-11-05,Kadıköy Şubesi,Hafta Sonu,food_cost_tl,33996,TL,
2023-11-05,Kadıköy Şubesi,Hafta Sonu,food_cost_percent,32.8,,%
2023-11-05,Kadıköy Şubesi,Hafta Sonu,labor_hours,182,,saat
2023-11-05,Kadıköy Şubesi,Hafta Sonu,labor_cost_tl,8172,TL,
2023-11-05,Kadıköy Şubesi,Hafta Sonu,gross_profit_tl,61459,TL,
2023-11-05,Kadıköy Şubesi,Hafta Sonu,gross_profit_percent,59.3,,%
2023-11-05,Beşiktaş Şubesi,Hafta İçi,covers,372,,masa
2023-11-05,Beşiktaş Şubesi,Hafta İçi,avg_check_tl,216,TL,
2023-11-05,Beşiktaş Şubesi,Hafta İçi,revenue_tl,80534,TL,
2023-11-05,Beşiktaş Şubesi,Hafta İçi,food_cost_tl,24004,TL,
2023-11-05,Beşiktaş Şubesi,Hafta İçi,food_cost_percent,29.8,,%
2023-11-05,Beşiktaş Şubesi,Hafta İçi,labor_hours,149,,saat
2023-11-05,Beşiktaş Şubesi,Hafta İçi,labor_cost_tl,6696,TL,
2023-11-05,Beşiktaş Şubesi,Hafta İçi,gross_profit_tl,49833,TL,
2023-11-05,Beşiktaş Şubesi,Hafta İçi,gross_profit_percent,61.9,,%
2023-11-05,Beşiktaş Şubesi,Hafta Sonu,covers,458,,masa
2023-11-05,Beşiktaş Şubesi,Hafta Sonu,avg_check_tl,228,TL,
2023-11-05,Beşiktaş Şubesi,Hafta Sonu,revenue_tl,104399,TL,
2023-11-05,Beşiktaş Şubesi,Hafta Sonu,food_cost_tl,33888,TL,
2023-11-05,Beşiktaş Şubesi,Hafta Sonu,food_cost_percent,32.5,,%
2023-11-05,Beşiktaş Şubesi,Hafta Sonu,labor_hours,183,,saat
2023-11-05,Beşiktaş Şubesi,Hafta Sonu,labor_cost_tl,8244,TL,
2023-11-05,Beşiktaş Şubesi,Hafta Sonu,gross_profit_tl,62266,TL,
2023-11-05,Beşiktaş Şubesi,Hafta Sonu,gross_profit_percent,59.6,,%
2023-11-05,Nişantaşı Şubesi,Hafta İçi,covers,321,,masa
2023-11-05,Nişantaşı Şubesi,Hafta İçi,avg_check_tl,211,TL,
2023-11-05,Nişantaşı Şubesi,Hafta İçi,revenue_tl,67872,TL,
2023-11-05,Nişantaşı Şubesi,Hafta İçi,food_cost_tl,20622,TL,
2023-11-05,Nişantaşı Şubesi,Hafta İçi,food_cost_percent,30.4,,%
2023-11-05,Nişantaşı Şubesi,Hafta İçi,labor_hours,128,,saat
2023-11-05,Nişantaşı Şubesi,Hafta İçi,labor_cost_tl,5778,TL,
2023-11-05,Nişantaşı Şubesi,Hafta İçi,gross_profit_tl,41471,TL,
2023-11-05,Nişantaşı Şubesi,Hafta İçi,gross_profit_percent,61.1,,%
2023-11-05,Nişantaşı Şubesi,Hafta Sonu,covers,538,,masa
2023-11-05,Nişantaşı Şubesi,Hafta Sonu,avg_check_tl,242,TL,
2023-11-05,Nişantaşı Şubesi,Hafta Sonu,revenue_tl,129990,TL,
2023-11-05,Nişantaşı Şubesi,Hafta Sonu,food_cost_tl,40192,TL,
2023-11-05,Nişantaşı Şubesi,Hafta Sonu,food_cost_percent,30.9,,%
2023-11-05,Nişantaşı Şubesi,Hafta Sonu,labor_hours,215,,saat
2023-11-05,Nişantaşı Şubesi,Hafta Sonu,labor_cost_tl,9684,TL,
2023-11-05,Nişantaşı Şubesi,Hafta Sonu,gross_profit_tl,80113,TL,
2023-11-05,Nişantaşı Şubesi,Hafta Sonu,gross_profit_percent,61.6,,%
2023-11-12,Kadıköy Şubesi,Hafta İçi,covers,347,,masa
2023-11-12,Kadıköy Şubesi,Hafta İçi,avg_check_tl,214,TL,
2023-11-12,Kadıköy Şubesi,Hafta İçi,revenue_tl,74387,TL,
2023-11-12,Kadıköy Şubesi,Hafta İçi,food_cost_tl,22277,TL,
2023-11-12,Kadıköy Şubesi,Hafta İçi,food_cost_percent,29.9,,%
2023-11-12,Kadıköy Şubesi,Hafta İçi,labor_hours,139,,saat
2023-11-12,Kadıköy Şubesi,Hafta İçi,labor_cost_tl,6246,TL,
2023-11-12,Kadıköy Şubesi,Hafta İçi,gross_profit_tl,45863,TL,
2023-11-12,Kadıköy Şubesi,Hafta İçi,gross_profit_percent,61.7,,%
2023-11-12,Kadıköy Şubesi,Hafta Sonu,covers,457,,masa
2023-11-12,Kadıköy Şubesi,Hafta Sonu,avg_check_tl,205,TL,
2023-11-12,Kadıköy Şubesi,Hafta Sonu,revenue_tl,93788,TL,
2023-11-12,Kadıköy Şubesi,Hafta Sonu,food_cost_tl,29226,TL,
2023-11-12,Kadıköy Şubesi,Hafta Sonu,food_cost_percent,31.2,,%
2023-11-12,Kadıköy Şubesi,Hafta Sonu,labor_hours,183,,saat
2023-11-12,Kadıköy Şubesi,Hafta Sonu,labor_cost_tl,8226,TL,
2023-11-12,Kadıköy Şubesi,Hafta Sonu,gross_profit_tl,56335,TL,
2023-11-12,Kadıköy Şubesi,Hafta Sonu,gross_profit_percent,60.1,,%
2023-11-12,Beşiktaş Şubesi,Hafta İçi,covers,346,,masa
2023-11-12,Beşiktaş Şubesi,Hafta İçi,avg_check_tl,205,TL,
2023-11-12,Beşiktaş Şubesi,Hafta İçi,revenue_tl,71039,TL,
2023-11-12,Beşiktaş Şubesi,Hafta İçi,food_cost_tl,23343,TL,
2023-11-12,Beşiktaş Şubesi,Hafta İçi,food_cost_percent,32.9,,%
2023-11-12,Beşiktaş Şubesi,Hafta İçi,labor_hours,138,,saat
